postgresql,Reader,ZJJC,dm_zj_top.dim_app_sys_enumbank,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dim_app_sys_enumbank
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_acc_framework,Writer,odps_first,ads_fin_app_zj_acc_framework
postgresql,Reader,ZJJC,public.t_user_organization,Writer,odps_first,dwd_zjjk_matcloud_public_t_user_organization
postgresql,Reader,ZJJC,dm_zj_top.dim_fin_organ_alltree,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dim_fin_organ_alltree
postgresql,Reader,ZJJC,dm_zj_top.t_app_zj_online_organ,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_t_app_zj_online_organ
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_bank,Writer,odps_first,ads_fin_app_zj_bank
postgresql,Reader,ZJJC,dm_zj_top.dmf_fin_pj_recbill_mx_d,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dmf_fin_pj_recbill_mx_d
postgresql,Reader,ZJJC,dm_zj_top.dim_fin_sys_organ,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dim_fin_sys_organ
postgresql,Reader,ZJJC,dm_zj_top.dim_app_zj_kpi,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dim_app_zj_kpi
postgresql,Reader,ZJJC,dm_zj_top.dm_app_pj_kptx_diy,Writer,odps_first,ads_fin_app_pj_kptx_diy
postgresql,Reader,ZJJC,dm_zj_top.dmf_zj_jsc_pchz_ywfl_d2,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dmf_zj_jsc_pchz_ywfl_d2
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_risk_szhz_a,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dm_app_zj_risk_szhz_a
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_pchz,Writer,odps_first,ads_fin_app_zj_pchz
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_bank_bal,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dm_app_zj_bank_bal
